#SENTENCENUM	1
#SRCFILE	-
But	but	lc_Ul5	sf_UT	sf_BUT	sf_	NOTAG	MD	CC
,	,	lc_noalpha	sf_	sf_	sf_	NN	WP_WDT	,
which	which	lc_l5	sf_CH	sf_ICH	sf_HICH	,	BEZ	WP
is	is	lc_l5	sf_IS	sf_	sf_	WP_WDT	JJed_VBN_VBD	BEZ
attained	attained	lc_l	sf_ED	sf_NED	sf_INED	BEZ	RP_IN	VBN
on	on	lc_l5	sf_ON	sf_	sf_	JJed_VBN_VBD	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN	ATI
basis	basis	lc_l5	sf_IS	sf_SIS	sf_ASIS	ATI	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJ	ATI
spectral	spectral	lc_l	sf_AL	sf_RAL	sf_TRAL	ATI	NN_JJ	JJ
characteristic	characteristic	lc_l	sf_IC	sf_TIC	sf_STIC	JJ	VBN_QLP	NN
shown	shown	lc_l5	sf_WN	sf_OWN	sf_HOWN	NN_JJ	RP_RB_IN	VBN
in	in	lc_l5	sf_IN	sf_	sf_	VBN_QLP	NN	IN
Fig.	fig.	lc_Ul.	sf_G.	sf_IG.	sf_FIG.	RP_RB_IN	NOTAG	NN
10	10	lc_d	sf_10	sf_	sf_	NN	;	CD
;	;	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	;
Fig.	fig.	lc_Ul.	sf_G.	sf_IG.	sf_FIG.	;	NOTAG	NN
12	12	lc_d	sf_12	sf_	sf_	NN	BEZ	CD
is	is	lc_l5	sf_IS	sf_	sf_	NOTAG	NP_AT	BEZ
a	a	lc_l1	sf_	sf_	sf_	BEZ	VB_NN	AT
graph	graph	lc_l5	sf_PH	sf_APH	sf_RAPH	NP_AT	JJing_VBG_NN	NN
illustrating	illustrating	lc_l	sf_NG	sf_ING	sf_TING	VB_NN	ATI	VBG
the	the	lc_l5	sf_HE	sf_THE	sf_	JJing_VBG_NN	NN	ATI
direction	direction	lc_l	sf_ON	sf_ION	sf_TION	ATI	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	NN	JJing
axis	axis	lc_l5	sf_IS	sf_XIS	sf_AXIS	JJing_VBG_NN	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	VB_NN	JJing
plate	plate	lc_l5	sf_TE	sf_ATE	sf_LATE	JJing_VBG_NN	RP_IN	NN
on	on	lc_l5	sf_ON	sf_	sf_	VB_NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	JJ
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	NP_AT	CC
a	a	lc_l1	sf_	sf_	sf_	CC	VB_NN	AT
change	change	lc_l	sf_GE	sf_NGE	sf_ANGE	NP_AT	RP_RB_IN	NN
in	in	lc_l5	sf_IN	sf_	sf_	VB_NN	VB_NN	IN
contrast	contrast	lc_l	sf_ST	sf_AST	sf_RAST	RP_RB_IN	IN	NN
with	with	lc_l5	sf_TH	sf_ITH	sf_WITH	VB_NN	VB_NN	IN
respect	respect	lc_l	sf_CT	sf_ECT	sf_PECT	IN	TO	NN
to	to	lc_l5	sf_TO	sf_	sf_	VB_NN	ATI	TO
the	the	lc_l5	sf_HE	sf_THE	sf_	TO	NN	ATI
direction	direction	lc_l	sf_ON	sf_ION	sf_TION	ATI	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	NN	JJing
axis	axis	lc_l5	sf_IS	sf_XIS	sf_AXIS	JJing_VBG_NN	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	VB_NN	JJing
plate	plate	lc_l5	sf_TE	sf_ATE	sf_LATE	JJing_VBG_NN	RP_IN	NN
on	on	lc_l5	sf_ON	sf_	sf_	VB_NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	JJing_VBG_JJ	ATI
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	ATI	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	RP_RB_IN	NN
in	in	lc_l5	sf_IN	sf_	sf_	VB_NN_JJ	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_RB_IN	VB_NN_JJ	ATI
present	present	lc_l	sf_NT	sf_ENT	sf_SENT	ATI	NN_JJ	JJ
liquid	liquid	lc_l	sf_ID	sf_UID	sf_QUID	VB_NN_JJ	NN	JJ
crystal	crystal	lc_l	sf_AL	sf_TAL	sf_STAL	NN_JJ	NN	NN
device	device	lc_l	sf_CE	sf_ICE	sf_VICE	NN	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	NN	NN	;
Fig.	fig.	lc_Ul.	sf_G.	sf_IG.	sf_FIG.	;	NOTAG	NN
13	13	lc_d	sf_13	sf_	sf_	NN	BEZ	CD
is	is	lc_l5	sf_IS	sf_	sf_	NOTAG	NP_AT	BEZ
a	a	lc_l1	sf_	sf_	sf_	BEZ	VB_NN	AT
plan	plan	lc_l5	sf_AN	sf_LAN	sf_PLAN	NP_AT	VB_NN	NN
view	view	lc_l5	sf_EW	sf_IEW	sf_VIEW	VB_NN	JJing_VBG_NN	NN
illustrating	illustrating	lc_l	sf_NG	sf_ING	sf_TING	VB_NN	ATI	VBG
the	the	lc_l5	sf_HE	sf_THE	sf_	JJing_VBG_NN	JJing_VBG_NN	ATI
aligning	aligning	lc_l	sf_NG	sf_ING	sf_NING	ATI	NN	JJing
treatment	treatment	lc_l	sf_NT	sf_ENT	sf_MENT	JJing_VBG_NN	NNS	NN
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	NN	ATI
substrate	substrate	lc_l	sf_TE	sf_ATE	sf_RATE	ATI	RP_IN	NN
on	on	lc_l5	sf_ON	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	ATI	CC
the	the	lc_l5	sf_HE	sf_THE	sf_	CC	NNS	ATI
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	ATI	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	NNS	JJing
axes	axes	lc_l5	sf_ES	sf_XES	sf_AXES	JJing_VBG_NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	VBZ_NNS	JJing
plates	plates	lc_l	sf_ES	sf_TES	sf_ATES	JJing_VBG_NN	RP_IN	NNS
on	on	lc_l5	sf_ON	sf_	sf_	VBZ_NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	IN	,
with	with	lc_l5	sf_TH	sf_ITH	sf_WITH	,	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	VB_NN	AT
twist	twist	lc_l5	sf_ST	sf_IST	sf_WIST	NP_AT	VB_NN	NN
angle	angle	lc_l5	sf_LE	sf_GLE	sf_NGLE	VB_NN	FO	NN
#	FO
phis	phis	lc_l5	sf_IS	sf_HIS	sf_PHIS	FO	FO	NP
#	FO
=	=	lc_noalpha	sf_	sf_	sf_	FO	NOTAG	FO
180	180	lc_d	sf_80	sf_180	sf_	FO	NNU	CD
°		lc_noalpha	sf_	sf_	sf_	NOTAG	CC	FO
and	and	lc_l5	sf_ND	sf_AND	sf_	NNU	NOTAG	CC
n·d	nd	lc_l·l	sf_·D	sf_N·D	sf_	CC	FO	NP
=	=	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	FO
0	0	lc_d	sf_	sf_	sf_	FO	NOTAG	CD
6	6	lc_d	sf_	sf_	sf_	NOTAG	NOTAG	CD
according_to	according_to	lc_l_l	sf_TO	sf__TO	sf_G_TO	NOTAG	DT	IN
another	another	lc_l	sf_ER	sf_HER	sf_THER	NOTAG	NN	DT
embodiment	embodiment	lc_l	sf_NT	sf_ENT	sf_MENT	DT	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	VB_NN_JJ	ATI
present	present	lc_l	sf_NT	sf_ENT	sf_SENT	ATI	NN	JJ
invention	invention	lc_l	sf_ON	sf_ION	sf_TION	VB_NN_JJ	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	NN	NN	;
Fig.	fig.	lc_Ul.	sf_G.	sf_IG.	sf_FIG.	;	NOTAG	NN
14	14	lc_d	sf_14	sf_	sf_	NN	BEZ	CD
is	is	lc_l5	sf_IS	sf_	sf_	NOTAG	NP_AT	BEZ
a	a	lc_l1	sf_	sf_	sf_	BEZ	VB_NN	AT
plan	plan	lc_l5	sf_AN	sf_LAN	sf_PLAN	NP_AT	VB_NN	NN
view	view	lc_l5	sf_EW	sf_IEW	sf_VIEW	VB_NN	JJing_VBG_NN	NN
illustrating	illustrating	lc_l	sf_NG	sf_ING	sf_TING	VB_NN	ATI	VBG
the	the	lc_l5	sf_HE	sf_THE	sf_	JJing_VBG_NN	JJing_VBG_NN	ATI
aligning	aligning	lc_l	sf_NG	sf_ING	sf_NING	ATI	NN	JJing
treatment	treatment	lc_l	sf_NT	sf_ENT	sf_MENT	JJing_VBG_NN	NNS	NN
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	NN	ATI
substrate	substrate	lc_l	sf_TE	sf_ATE	sf_RATE	ATI	RP_IN	NN
on	on	lc_l5	sf_ON	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	ATI	CC
the	the	lc_l5	sf_HE	sf_THE	sf_	CC	NNS	ATI
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	ATI	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	NNS	JJing
axes	axes	lc_l5	sf_ES	sf_XES	sf_AXES	JJing_VBG_NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	VBZ_NNS	JJing
plates	plates	lc_l	sf_ES	sf_TES	sf_ATES	JJing_VBG_NN	RP_IN	NNS
on	on	lc_l5	sf_ON	sf_	sf_	VBZ_NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	IN	,
with	with	lc_l5	sf_TH	sf_ITH	sf_WITH	,	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	VB_NN	AT
twist	twist	lc_l5	sf_ST	sf_IST	sf_WIST	NP_AT	VB_NN	NN
angle	angle	lc_l5	sf_LE	sf_GLE	sf_NGLE	VB_NN	FO	NN
#	FO
phis	phis	lc_l5	sf_IS	sf_HIS	sf_PHIS	FO	FO	NP
#	FO
=	=	lc_noalpha	sf_	sf_	sf_	FO	NOTAG	FO
180	180	lc_d	sf_80	sf_180	sf_	FO	NNU	CD
°		lc_noalpha	sf_	sf_	sf_	NOTAG	CC	FO
and	and	lc_l5	sf_ND	sf_AND	sf_	NNU	NOTAG	CC
n·d	nd	lc_l·l	sf_·D	sf_N·D	sf_	CC	FO	NP
=	=	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	FO
0.7	0.7	lc_d	sf_.7	sf_0.7	sf_	FO	NOTAG	CD
according_to	according_to	lc_l_l	sf_TO	sf__TO	sf_G_TO	NOTAG	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	NOTAG	JJ	AT
different	different	lc_l	sf_NT	sf_ENT	sf_RENT	NP_AT	NN	JJ
embodiment	embodiment	lc_l	sf_NT	sf_ENT	sf_MENT	JJ	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	VB_NN_JJ	ATI
present	present	lc_l	sf_NT	sf_ENT	sf_SENT	ATI	NN	JJ
invention	invention	lc_l	sf_ON	sf_ION	sf_TION	VB_NN_JJ	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	NN	NN	;
Fig.	fig.	lc_Ul.	sf_G.	sf_IG.	sf_FIG.	;	NOTAG	NN
15	15	lc_d	sf_15	sf_	sf_	NN	BEZ	CD
is	is	lc_l5	sf_IS	sf_	sf_	NOTAG	NP_AT	BEZ
a	a	lc_l1	sf_	sf_	sf_	BEZ	VB_NN	AT
plan	plan	lc_l5	sf_AN	sf_LAN	sf_PLAN	NP_AT	VB_NN	NN
view	view	lc_l5	sf_EW	sf_IEW	sf_VIEW	VB_NN	JJing_VBG_NN	NN
illustrating	illustrating	lc_l	sf_NG	sf_ING	sf_TING	VB_NN	ATI	VBG
the	the	lc_l5	sf_HE	sf_THE	sf_	JJing_VBG_NN	JJing_VBG_NN	ATI
aligning	aligning	lc_l	sf_NG	sf_ING	sf_NING	ATI	NN	JJing
treatment	treatment	lc_l	sf_NT	sf_ENT	sf_MENT	JJing_VBG_NN	NNS	NN
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	NN	ATI
substrate	substrate	lc_l	sf_TE	sf_ATE	sf_RATE	ATI	RP_IN	NN
on	on	lc_l5	sf_ON	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	ATI	CC
the	the	lc_l5	sf_HE	sf_THE	sf_	CC	NNS	ATI
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	ATI	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	NNS	JJing
axes	axes	lc_l5	sf_ES	sf_XES	sf_AXES	JJing_VBG_NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	VBZ_NNS	JJing
plates	plates	lc_l	sf_ES	sf_TES	sf_ATES	JJing_VBG_NN	RP_IN	NNS
on	on	lc_l5	sf_ON	sf_	sf_	VBZ_NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	IN	,
with	with	lc_l5	sf_TH	sf_ITH	sf_WITH	,	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	VB_NN	AT
twist	twist	lc_l5	sf_ST	sf_IST	sf_WIST	NP_AT	VB_NN	NN
angle	angle	lc_l5	sf_LE	sf_GLE	sf_NGLE	VB_NN	FO	NN
#	FO
phis	phis	lc_l5	sf_IS	sf_HIS	sf_PHIS	FO	FO	NP
#	FO
=	=	lc_noalpha	sf_	sf_	sf_	FO	NOTAG	FO
200	200	lc_d	sf_00	sf_200	sf_	FO	NNU	CD
°		lc_noalpha	sf_	sf_	sf_	NOTAG	CC	FO
and	and	lc_l5	sf_ND	sf_AND	sf_	NNU	NOTAG	CC
n·d	nd	lc_l·l	sf_·D	sf_N·D	sf_	CC	FO	NP
=	=	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	FO
0.7	0.7	lc_d	sf_.7	sf_0.7	sf_	FO	NOTAG	CD
according_to	according_to	lc_l_l	sf_TO	sf__TO	sf_G_TO	NOTAG	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	NOTAG	VB_RBR_RB_JJR_JJ	AT
further	further	lc_l	sf_ER	sf_HER	sf_THER	NP_AT	NN	JJR
embodiment	embodiment	lc_l	sf_NT	sf_ENT	sf_MENT	VB_RBR_RB_JJR_JJ	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	VB_NN_JJ	ATI
present	present	lc_l	sf_NT	sf_ENT	sf_SENT	ATI	NN	JJ
invention	invention	lc_l	sf_ON	sf_ION	sf_TION	VB_NN_JJ	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	NN	NN	;
Fig.	fig.	lc_Ul.	sf_G.	sf_IG.	sf_FIG.	;	NOTAG	NN
16	16	lc_d	sf_16	sf_	sf_	NN	BEZ	CD
is	is	lc_l5	sf_IS	sf_	sf_	NOTAG	NP_AT	BEZ
a	a	lc_l1	sf_	sf_	sf_	BEZ	VB_NN	AT
plan	plan	lc_l5	sf_AN	sf_LAN	sf_PLAN	NP_AT	VB_NN	NN
view	view	lc_l5	sf_EW	sf_IEW	sf_VIEW	VB_NN	JJing_VBG_NN	NN
illustrating	illustrating	lc_l	sf_NG	sf_ING	sf_TING	VB_NN	ATI	VBG
the	the	lc_l5	sf_HE	sf_THE	sf_	JJing_VBG_NN	JJing_VBG_NN	ATI
aligning	aligning	lc_l	sf_NG	sf_ING	sf_NING	ATI	NN	JJing
treatment	treatment	lc_l	sf_NT	sf_ENT	sf_MENT	JJing_VBG_NN	NNS	NN
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	NN	ATI
substrate	substrate	lc_l	sf_TE	sf_ATE	sf_RATE	ATI	RP_IN	NN
on	on	lc_l5	sf_ON	sf_	sf_	NN	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	ATI	CC
the	the	lc_l5	sf_HE	sf_THE	sf_	CC	NNS	ATI
directions	directions	lc_l	sf_NS	sf_ONS	sf_IONS	ATI	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	NNS	JJing
axes	axes	lc_l5	sf_ES	sf_XES	sf_AXES	JJing_VBG_NN	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	JJing_VBG_NN	ATI
polarizing	polarizing	lc_l	sf_NG	sf_ING	sf_ZING	ATI	VBZ_NNS	JJing
plates	plates	lc_l	sf_ES	sf_TES	sf_ATES	JJing_VBG_NN	RP_IN	NNS
on	on	lc_l5	sf_ON	sf_	sf_	VBZ_NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_IN	NN_JJ	ATI
incident	incident	lc_l	sf_NT	sf_ENT	sf_DENT	ATI	VB_NN_JJ	NN
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	NN_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	VB_NN_JJ	JJing_VBG_JJ	CC
outgoing	outgoing	lc_l	sf_NG	sf_ING	sf_OING	CC	VB_NN_JJ	JJing
light	light	lc_l5	sf_HT	sf_GHT	sf_IGHT	JJing_VBG_JJ	VB_NN_JJ	NN
side	side	lc_l5	sf_DE	sf_IDE	sf_SIDE	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN_JJ	IN	,
with	with	lc_l5	sf_TH	sf_ITH	sf_WITH	,	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	VB_NN	AT
twist	twist	lc_l5	sf_ST	sf_IST	sf_WIST	NP_AT	VB_NN	NN
angle	angle	lc_l5	sf_LE	sf_GLE	sf_NGLE	VB_NN	FO	NN
#	FO
phis	phis	lc_l5	sf_IS	sf_HIS	sf_PHIS	FO	FO	NP
#	FO
=	=	lc_noalpha	sf_	sf_	sf_	FO	NOTAG	FO
200	200	lc_d	sf_00	sf_200	sf_	FO	NNU	CD
°		lc_noalpha	sf_	sf_	sf_	NOTAG	CC	FO
and	and	lc_l5	sf_ND	sf_AND	sf_	NNU	NOTAG	CC
n·d	nd	lc_l·l	sf_·D	sf_N·D	sf_	CC	FO	NP
